date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:08	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2001%20Oct%202018%2014:56:08%20GMT	http://hava-skafferisalonger.se/sites/all/libraries/slick/slick/fonts/slick.eot	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/libraries/slick/slick/fonts/slick.eot	(from http://hava-skafferisalonger.se/sites/default/files/css/css_BUkigv0o_hYaQY5uiV9jwwF71WsmWqZeMeERTmNDBgQ.css)
16:56:09	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221902444-800-535cb8580d780%22	http://hava-skafferisalonger.se/sites/all/libraries/slick/slick/fonts/slick.eot?	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/libraries/slick/slick/fonts/slickd41d.eot	(from http://hava-skafferisalonger.se/sites/default/files/css/css_BUkigv0o_hYaQY5uiV9jwwF71WsmWqZeMeERTmNDBgQ.css)
16:56:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2001%20Oct%202018%2014:56:09%20GMT	http://hava-skafferisalonger.se/sites/all/libraries/slick/slick/fonts/slick.woff	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/libraries/slick/slick/fonts/slick.woff	(from http://hava-skafferisalonger.se/sites/default/files/css/css_BUkigv0o_hYaQY5uiV9jwwF71WsmWqZeMeERTmNDBgQ.css)
16:56:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2001%20Oct%202018%2014:56:10%20GMT	http://hava-skafferisalonger.se/sites/all/libraries/superfish/images/arrows-ffffff.png	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/libraries/superfish/images/arrows-ffffff.png	(from http://hava-skafferisalonger.se/sites/default/files/css/css_BUkigv0o_hYaQY5uiV9jwwF71WsmWqZeMeERTmNDBgQ.css)
16:56:11	15064/-1	---M--	200	added ('OK')	text/html	etag:%221538405674-0%22	http://hava-skafferisalonger.se/file/havaocc88ppet338x277pxjpg	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/file/havaocc88ppet338x277pxjpg.html	(from http://hava-skafferisalonger.se/)
16:56:12	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2001%20Oct%202018%2014:56:11%20GMT	http://hava-skafferisalonger.se/sites/all/libraries/superfish/images/shadow.png	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/libraries/superfish/images/shadow.png	(from http://hava-skafferisalonger.se/sites/default/files/css/css_BUkigv0o_hYaQY5uiV9jwwF71WsmWqZeMeERTmNDBgQ.css)
16:56:12	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2001%20Oct%202018%2014:56:11%20GMT	http://hava-skafferisalonger.se/sites/all/libraries/superfish/images/arrows-ffffff-rtl.png	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/libraries/superfish/images/arrows-ffffff-rtl.png	(from http://hava-skafferisalonger.se/sites/default/files/css/css_BUkigv0o_hYaQY5uiV9jwwF71WsmWqZeMeERTmNDBgQ.css)
16:56:13	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2001%20Oct%202018%2014:56:12%20GMT	http://hava-skafferisalonger.se/sites/all/themes/hava/fonts/UnionTelegraphNF.otf	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/themes/hava/fonts/UnionTelegraphNF.otf	(from http://hava-skafferisalonger.se/sites/default/files/css/css_nfF918FkHev-pXvAFXGUeAadbtECSMf58dl2Ic1uC7w.css)
16:56:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2001%20Oct%202018%2014:56:13%20GMT	http://hava-skafferisalonger.se/sites/all/themes/hava/fonts/TarzanaWideRegular.otf	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/themes/hava/fonts/TarzanaWideRegular.otf	(from http://hava-skafferisalonger.se/sites/default/files/css/css_nfF918FkHev-pXvAFXGUeAadbtECSMf58dl2Ic1uC7w.css)
16:56:14	15042/-1	---M--	200	added ('OK')	text/html	etag:%221538405675-0%22	http://hava-skafferisalonger.se/file/havasplash338x277pxjpg	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/file/havasplash338x277pxjpg.html	(from http://hava-skafferisalonger.se/)
16:56:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2001%20Oct%202018%2014:56:14%20GMT	http://hava-skafferisalonger.se/sites/all/themes/hava/fonts/ConduitITC.otf	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/themes/hava/fonts/ConduitITC.otf	(from http://hava-skafferisalonger.se/sites/default/files/css/css_nfF918FkHev-pXvAFXGUeAadbtECSMf58dl2Ic1uC7w.css)
16:56:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2001%20Oct%202018%2014:56:14%20GMT	http://hava-skafferisalonger.se/sites/all/themes/hava/images/header_bakgrundsbild2b.jpg	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/themes/hava/images/header_bakgrundsbild2b.jpg	(from http://hava-skafferisalonger.se/sites/default/files/css/css_nfF918FkHev-pXvAFXGUeAadbtECSMf58dl2Ic1uC7w.css)
16:56:17	15046/-1	---M--	200	added ('OK')	text/html	etag:%221538405676-0%22	http://hava-skafferisalonger.se/file/havabokning338x277pxjpg	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/file/havabokning338x277pxjpg.html	(from http://hava-skafferisalonger.se/)
16:56:19	15035/-1	---M--	200	added ('OK')	text/html	etag:%221538405688-0%22	http://hava-skafferisalonger.se/file/bakgrundsbildtopjpg-0	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/file/bakgrundsbildtopjpg-0.html	(from http://hava-skafferisalonger.se/skafferi)
16:56:21	15039/-1	---M--	200	added ('OK')	text/html	etag:%221538405693-0%22	http://hava-skafferisalonger.se/file/vinlistaingressbildjpg	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/file/vinlistaingressbildjpg.html	(from http://hava-skafferisalonger.se/skafferi)
16:56:23	15052/-1	---M--	200	added ('OK')	text/html	etag:%221538405707-0%22	http://hava-skafferisalonger.se/file/havasplash338x277px-2jpg	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/file/havasplash338x277px-2jpg.html	(from http://hava-skafferisalonger.se/skafferi)
16:56:26	15054/-1	---M--	200	added ('OK')	text/html	etag:%221538405711-0%22	http://hava-skafferisalonger.se/file/havasplash338x277px-2jpg-0	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/file/havasplash338x277px-2jpg-0.html	(from http://hava-skafferisalonger.se/salonger)
16:56:28	16951/-1	---M--	200	added ('OK')	text/html	etag:%221538405714-0%22	http://hava-skafferisalonger.se/node/49	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/node/49.html	(from http://hava-skafferisalonger.se/g%c3%a5rden)
16:56:31	19851/-1	---M--	200	added ('OK')	text/html	etag:%221538405728-0%22	http://hava-skafferisalonger.se/node/58	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/node/58.html	(from http://hava-skafferisalonger.se/aktuellt)
16:56:33	15064/-1	---M--	200	added ('OK')	text/html	etag:%221538405733-0%22	http://hava-skafferisalonger.se/file/88	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/file/88.html	(from http://hava-skafferisalonger.se/file/havaocc88ppet338x277pxjpg)
16:57:23	944060/944060	---M--	200	added ('OK')	font/ttf	etag:%2219213f4-e67bc-4b9548daa9200%22	http://hava-skafferisalonger.se/sites/all/themes/hava/fonts/Veneer.ttf	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/themes/hava/fonts/Veneer.ttf	(from http://hava-skafferisalonger.se/sites/default/files/css/css_nfF918FkHev-pXvAFXGUeAadbtECSMf58dl2Ic1uC7w.css)
16:58:17	2309292/2309292	---M--	200	added ('OK')	font/ttf	etag:%2219213f8-233cac-4b9549213b880%22	http://hava-skafferisalonger.se/sites/all/themes/hava/fonts/VeneerThree.ttf	C:/code/Hava-skafferisalonger.se/html/Hava-skafferisalong/hava-skafferisalonger.se/sites/all/themes/hava/fonts/VeneerThree.ttf	(from http://hava-skafferisalonger.se/sites/default/files/css/css_nfF918FkHev-pXvAFXGUeAadbtECSMf58dl2Ic1uC7w.css)
